Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
15:40:57,0.479492,0.060059,1.10083
15:40:57,0.543457,0.413574,1.234863
15:40:57,0.346436,0.457275,1.36792
15:40:57,0.511475,0.280029,1.216553
15:40:57,1.435791,-0.01123,0.86377
15:40:57,1.875,-0.282959,0.792969
15:40:57,0.788818,-0.207031,0.270264
15:40:57,2.271973,-0.233154,0.128174
15:40:57,7.999756,-0.628174,-0.910645
15:40:57,7.73291,0.510742,-0.116699
15:40:57,4.659668,3.884033,0.418457
15:40:57,2.428223,3.753174,0.202637
15:40:57,0.517822,1.668213,0.607666
15:40:57,0.209229,0.963379,1.075928
15:40:57,0.221191,0.85498,0.937256
15:40:57,0.160645,0.77417,0.572998
15:40:57,0.084229,0.580322,0.306641
15:40:57,-0.003418,0.279297,0.394287
15:40:57,-0.027832,-0.050049,0.467529
15:40:57,0.074951,-0.333984,0.449951
15:40:57,0.238037,-0.551758,0.558105
15:40:57,0.415771,-0.728027,0.645508
15:40:57,0.592041,-0.879639,0.620361
15:40:57,0.540283,-1.053223,0.604004
15:40:57,2.764404,-1.311768,0.941895
15:40:57,2.931152,-1.126953,-0.157715
15:40:57,1.165039,-0.505127,-0.746338
15:40:57,1.296387,-0.176514,0.335693
15:40:57,1.331787,0.065186,0.154785
15:40:57,1.845947,0.269043,-0.160156
15:40:57,1.854004,0.238525,-0.059326
15:40:57,1.886719,0.490967,-0.146973
15:40:57,1.915283,0.381836,-0.272217
15:40:57,2.003418,0.045654,-0.244385
15:40:57,2.311768,-0.227539,0.031006
15:40:57,2.938477,-0.243164,0.148926
15:40:57,3.519043,0.074219,-0.139648
